Latitude,Longitude
34.19247,-99.54329
34.21132,-99.53707
34.17994,-99.50828
34.20408,-99.58646
34.18995,-99.58365
34.15848,-99.52693
34.14517,-99.53131
34.16239,-99.5801
34.20392,-99.57238
34.20408,-99.56795
34.18994,-99.57923
34.12496,-99.54443
34.16094,-99.55132
34.14245,-99.59928
34.14291,-99.59126
34.15688,-99.53539
34.15604,-99.58873
34.12303,-99.56417
34.22523,-99.56424
34.20516,-99.58218
34.16592,-99.59175
34.14053,-99.58581
34.21438,-99.5725
34.15997,-99.52155
34.12341,-99.55885
34.24143,-99.53754
34.21578,-99.54244
34.19555,-99.5476
34.2464,-99.56537
34.24395,-99.5534
34.1894,-99.55623
34.21116,-99.55425
34.19044,-99.56912
34.21623,-99.52921
34.20556,-99.52888
34.13718,-99.56238
34.16962,-99.58785
34.18124,-99.50301
34.20512,-99.5336
34.23039,-99.55039
34.17593,-99.52705
34.2414,-99.54503
34.20281,-99.57787
34.13639,-99.56758
34.12444,-99.5525
34.17478,-99.53893
34.14458,-99.54148
34.14418,-99.52243
34.21532,-99.53336
34.22771,-99.55979
34.19656,-99.55254
34.21487,-99.5836
34.14678,-99.5271
34.15717,-99.55586
34.14793,-99.57056
34.21562,-99.54698
34.17326,-99.53332
34.20795,-99.51906
34.15721,-99.53956
33.48069,-98.60439
33.5351,-98.5229
33.4824,-98.60099
33.55639,-98.56179
33.53809,-98.55919
33.4778,-98.56999
33.54419,-98.52429
33.4778,-98.57389
33.4861,-98.60849
33.50029,-98.55449
33.4828,-98.59699
33.53669,-98.56419
33.4968,-98.56339
33.474,-98.6312
33.48669,-98.55609
33.48505,-98.59457
33.50876,-98.58882
33.56598,-98.55455
33.547,-98.54054
33.50973,-98.53866
33.53,-98.5482
33.47799,-98.60859
33.52959,-98.56049
33.53124,-98.54506
33.50264,-98.54845
33.49316,-98.57764
33.47619,-98.6144
33.4758,-98.61699
33.49075,-98.54707
33.53399,-98.52899
33.4973,-98.56089
33.50559,-98.60369
33.48509,-98.59189
33.46719,-98.5734
33.5561,-98.52379
33.4829,-98.6331
33.4866,-98.64029
33.53729,-98.56149
33.50079,-98.59049
33.5417,-98.54829
33.5346,-98.52639
33.47849,-98.63739
33.4968,-98.57029
33.54269,-98.52839
33.50084,-98.57536
33.5575,-98.55959
33.53029,-98.55249
33.5053,-98.59599
33.50129,-98.58339
33.4908,-98.57399
33.49699,-98.56739
33.54705,-98.54306
33.50979,-98.536
33.52919,-98.55679
33.50214,-98.55097
33.54569,-98.53519
33.5094,-98.59349
33.48349,-98.64779
33.54759,-98.53809
33.4684,-98.56649
33.50909,-98.54199
33.4778,-98.62569
33.49799,-98.55709
33.47559,-98.57779
33.46729,-98.57599
33.48679,-98.61459
33.4764,-98.61169
33.4708,-98.6182
33.5547,-98.52678
33.50979,-98.53339
33.50691,-98.55985
33.4857,-98.5641
33.50629,-98.56339
33.4876,-98.56839
33.47849,-98.62149
33.50364,-98.58051
33.50369,-98.5985
33.50259,-98.54589
33.48369,-98.65769
33.4833,-98.65139
33.46759,-98.57069
33.4843,-98.65499
33.47559,-98.64529
33.48439,-98.6452
33.4847,-98.66229
33.53389,-98.51759
33.56559,-98.55719
33.4926,-98.55029
33.4801,-98.63519
33.54569,-98.53269
33.50969,-98.5565
33.47149,-98.62259
33.50509,-98.56629
33.54179,-98.54549
33.46899,-98.64189
33.48549,-98.56049
33.47319,-98.6386
33.50399,-98.60089
33.47619,-98.58259
33.48389,-98.6191
32.94392,-101.32668
32.94212,-101.10984
32.942,-101.10851
32.94799,-101.10798
32.94285,-101.28408
32.9282,-101.15487
32.93797,-101.32936
32.93269,-101.10257
32.94708,-101.13819
32.93214,-101.17895
32.93221,-101.32017
32.94075,-101.31124
32.94038,-101.30689
32.96092,-101.17811
32.94001,-101.29236
32.94698,-101.12888
32.93492,-101.09775
32.94,-101.29675
32.94684,-101.15113
32.93057,-101.32529
32.93293,-101.17045
32.94567,-101.17406
32.94571,-101.28004
32.94156,-101.30255
32.94707,-101.14229
32.9306,-101.15723
32.95078,-101.11708
32.94579,-101.1784
32.93904,-101.28799
32.9324,-101.17487
32.9345,-101.31572
32.93175,-101.16155
32.93298,-101.09306
32.95374,-101.12396
32.94854,-101.13326
32.92985,-101.16594
32.93998,-101.33421
32.95034,-101.11255
32.94701,-101.09919
32.94774,-101.10341
32.933,-101.10845
34.37279,-101.30473
34.39969,-101.30576
34.3433,-101.30364
34.37108,-101.33613
34.34498,-101.30756
34.34271,-101.32179
34.33125,-101.33958
34.36718,-101.2962
34.40376,-101.34036
34.33249,-101.32551
34.39739,-101.30276
34.41488,-101.32683
34.396,-101.27248
34.38951,-101.29261
34.40171,-101.30883
34.41402,-101.29957
34.40102,-101.33778
34.34345,-101.32549
34.37063,-101.30242
34.36547,-101.29309
34.3415,-101.31439
34.40099,-101.27928
34.32584,-101.33238
34.35455,-101.32659
34.3869,-101.28901
34.35349,-101.31821
34.39856,-101.27481
34.35645,-101.29755
34.3508,-101.28373
34.36971,-101.33238
34.36897,-101.3276
34.37235,-101.34022
34.42197,-101.31005
34.35858,-101.30212
34.32137,-101.31902
34.41587,-101.30222
34.34203,-101.31807
34.40413,-101.32555
34.38268,-101.28583
34.32803,-101.33574
34.38297,-101.33481
34.39344,-101.27021
34.34176,-101.29988
34.38163,-101.32644
34.32998,-101.31633
34.38042,-101.33233
34.36888,-101.29926
34.32087,-101.31433
34.3788,-101.31957
34.38992,-101.26911
34.40253,-101.32231
34.40313,-101.28582
34.38106,-101.3071
34.40424,-101.28902
34.37378,-101.30801
34.36459,-101.32187
34.39365,-101.3159
34.35246,-101.28822
34.35416,-101.29313
34.39536,-101.29975
34.39621,-101.3181
34.38778,-101.2668
34.37892,-101.27953
34.39327,-101.29684
34.41784,-101.30492
34.35241,-101.31429
34.3942,-101.33413
34.38567,-101.33746
34.39877,-101.32118
34.38023,-101.32299
34.35455,-101.32228
34.4198,-101.30767
34.3312,-101.32245
34.367,-101.32449
34.39864,-101.33503
34.38316,-101.30984
34.41264,-101.32007
34.32332,-101.32554
34.38083,-101.28266
34.40207,-101.28263
34.4141,-101.32334
34.78301,-103.02473
34.77144,-102.9482
34.77862,-103.03481
34.79263,-103.03872
34.78094,-103.03874
34.81219,-102.96693
34.77201,-102.94003
34.8018,-102.98586
34.80402,-102.95097
34.79235,-103.02704
34.826,-102.97074
34.77154,-103.01823
34.79017,-102.93876
34.77208,-102.97498
34.77155,-102.98457
34.82418,-102.96559
34.77428,-102.9651
34.80851,-102.93066
34.8114,-102.93957
34.78036,-102.9759
34.80128,-102.99641
34.80992,-102.97795
34.77288,-103.02656
34.82209,-102.9585
34.77132,-102.95755
34.79168,-103.0099
34.79304,-102.94869
34.82688,-102.92364
34.83119,-102.95743
34.7837,-103.00507
34.83205,-102.93607
34.78595,-102.96008
34.81691,-102.95048
34.80933,-102.96263
34.7796,-102.98588
34.76999,-103.00162
26.49819,-97.75885
26.51633,-97.70563
26.50983,-97.71877
26.53848,-97.67871
26.52241,-97.64953
26.53141,-97.73586
26.52479,-97.63162
26.50626,-97.67098
26.53924,-97.69576
26.51772,-97.6224
26.51593,-97.73971
26.52942,-97.62482
26.52091,-97.65309
26.51343,-97.62843
26.53904,-97.74714
26.52398,-97.75481
26.52168,-97.68422
26.53957,-97.6875
26.52586,-97.60645
26.53866,-97.67444
26.52043,-97.6899
26.53146,-97.60981
26.53883,-97.69967
26.53943,-97.62888
26.53968,-97.67047
26.50673,-97.65952
26.5148,-97.60611
26.51154,-97.6078
26.50851,-97.63485
26.51459,-97.62491
26.52998,-97.62118
26.51257,-97.63327
26.53997,-97.72133
26.51646,-97.73323
26.51722,-97.69886
26.53888,-97.68298
26.51928,-97.61668
26.50605,-97.67477
26.52083,-97.60622
26.51421,-97.7081
26.52074,-97.61317
26.53921,-97.66689
26.51583,-97.75758
26.53955,-97.71716
26.52444,-97.64666
26.52549,-97.74276
26.531,-97.61331
26.53195,-97.60633
26.50637,-97.66309
26.53994,-97.72884
26.50757,-97.63854
26.51489,-97.74287
26.5076,-97.60176
26.53039,-97.617
26.49857,-97.7433
26.5371,-97.63633
26.50955,-97.74715
26.50955,-97.65701
26.50632,-97.66727
26.508,-97.75104
26.50976,-97.69811
26.53944,-97.63303
26.53888,-97.69138
26.5093,-97.68603
26.50103,-97.75498
26.53475,-97.73145
26.52353,-97.63525
26.53958,-97.71336
26.53832,-97.70431
26.50994,-97.69283
26.50767,-97.6097
26.5211,-97.6734
26.51219,-97.71618
26.53953,-97.66354
26.53192,-97.6422
26.53885,-97.70915
32.37516,-98.37236
32.37452,-98.36843
32.37514,-98.37649
32.37411,-98.38171
32.36466,-98.42127
32.35665,-98.41797
32.35979,-98.39893
32.34509,-98.3641
32.36816,-98.4103
32.36023,-98.39337
32.38101,-98.39246
32.37273,-98.39179
32.35851,-98.42203
32.37923,-98.41272
32.37648,-98.41699
32.36266,-98.41757
32.35705,-98.41319
32.34291,-98.37185
32.38325,-98.41924
32.35614,-98.40113
32.36795,-98.4062
32.3732,-98.39559
32.36002,-98.40902
32.36682,-98.40225
32.37386,-98.3641
32.37264,-98.39928
32.37797,-98.38618
32.36761,-98.41399
32.34427,-98.36827
32.3136,-100.21079
32.3332,-100.19289
32.32259,-100.22319
32.33929,-100.2058
32.35469,-100.23809
32.32459,-100.19989
32.31709,-100.18219
32.3611,-100.20369
32.33109,-100.21119
32.32486,-100.19728
32.33939,-100.20829
32.3234,-100.17159
32.3368,-100.24699
32.37439,-100.21499
32.36139,-100.23609
32.3331,-100.18649
32.3556,-100.23049
32.33209,-100.22089
32.3551,-100.23579
32.37429,-100.22619
32.36189,-100.21649
32.32449,-100.18699
32.3406,-100.22779
32.33239,-100.22339
32.36239,-100.21989
32.31099,-100.22489
32.36229,-100.22559
32.33249,-100.17659
32.3317,-100.21849
32.3495,-100.20969
32.3242,-100.1919
32.31694,-100.20702
32.34469,-100.23789
32.33389,-100.23919
32.3556,-100.23319
32.34869,-100.23239
32.34639,-100.18129
32.34909,-100.19769
32.37339,-100.19439
32.3177,-100.1797
32.3228,-100.2208
32.34419,-100.246
32.34929,-100.21219
32.33289,-100.22569
32.3238,-100.18939
32.36089,-100.2459
32.32509,-100.1946
32.31709,-100.19
32.3326,-100.19769
32.34889,-100.217
32.3397,-100.22419
32.33849,-100.17919
32.34909,-100.21459
32.32309,-100.21589
32.34769,-100.17889
32.34089,-100.23029
32.33979,-100.22179
32.3738,-100.21009
32.363,-100.23129
32.3135,-100.22059
32.3257,-100.18209
32.3182,-100.17709
32.3318,-100.20319
32.3486,-100.22749
32.36449,-100.19349
32.36219,-100.22809
32.33102,-100.20805
32.3224,-100.22569
32.3173,-100.18759
32.3499,-100.20479
32.3621,-100.19889
32.33989,-100.2114
32.33142,-100.20565
32.36149,-100.21399
32.31699,-100.2021
32.34399,-100.24349
32.3401,-100.19869
32.35159,-100.24519
32.34309,-100.18749
32.32431,-100.2026
32.3135,-100.21809
32.3746,-100.19809
32.34139,-100.19059
32.35019,-100.19249
32.3611,-100.20649
32.35339,-100.24059
32.3612,-100.2012
32.33279,-100.189
32.37479,-100.2179
32.3597,-100.25469
32.32399,-100.20519
32.31352,-100.21568
32.34969,-100.20729
32.31649,-100.18479
32.3486,-100.22509
32.32509,-100.18459
32.32269,-100.17449
32.3331,-100.1816
32.33799,-100.24209
32.3485,-100.23489
32.3612,-100.20899
32.34919,-100.19519
32.3332,-100.23399
32.33979,-100.21629
32.3494,-100.20009
32.33229,-100.2002
32.31698,-100.20459
32.37629,-100.20069
32.35009,-100.20239
32.37429,-100.2124
32.34739,-100.176
32.3616,-100.24099
32.31062,-100.22733
32.33279,-100.2282
32.3229,-100.21829
32.37439,-100.22379
32.3313,-100.21359
32.33979,-100.21929
32.34979,-100.1899
32.3238,-100.20789
32.37809,-100.20649
32.36319,-100.1965
32.3331,-100.18409
32.36229,-100.23369
32.33849,-100.17649
32.34119,-100.2329
32.3336,-100.23669
32.3747,-100.22039
32.33279,-100.23069
32.32369,-100.16909
32.36129,-100.24339
32.33989,-100.21389
32.3556,-100.22789
32.3233,-100.21339
32.36039,-100.24859
32.34589,-100.18389
32.35249,-100.24269
32.3402,-100.19639
32.3136,-100.2132
32.32349,-100.21099
32.33789,-100.245
32.34499,-100.24079
32.3318,-100.1797
32.3485,-100.23
32.36289,-100.22269
32.33289,-100.19529
32.3402,-100.19389
32.377,-100.20379
32.34869,-100.22019
32.36079,-100.2385
32.3509,-100.24759
32.35989,-100.25189
32.33999,-100.20339
32.36149,-100.21149
32.3486,-100.2226
32.29509,-100.14829
32.31049,-100.18169
32.29479,-100.1666
32.2884,-100.12029
32.2875,-100.10909
32.3122,-100.19069
32.2868,-100.17659
32.2968,-100.18289
32.2968,-100.1983
32.3121,-100.19659
32.31089,-100.18459
32.3057,-100.20449
32.30439,-100.18979
32.287,-100.15249
32.2949,-100.15779
32.3121,-100.19959
32.30299,-100.18119
32.2879,-100.10009
32.3122,-100.1937
32.3042,-100.18689
32.28659,-100.16269
32.30479,-100.20139
32.29569,-100.12249
32.2879,-100.13729
32.29689,-100.1955
32.2884,-100.11749
32.29479,-100.16359
32.30479,-100.19849
32.2954,-100.13599
32.29424,-100.10517
32.29549,-100.14289
32.2884,-100.13149
32.29553,-100.11661
32.30359,-100.18409
32.2949,-100.16069
32.2968,-100.17929
32.29495,-100.11076
32.29689,-100.1927
32.29559,-100.12549
32.2869,-100.17069
32.30269,-100.17349
32.29499,-100.15189
32.29689,-100.17489
32.31019,-100.1788
32.29569,-100.11949
32.30439,-100.1927
32.2879,-100.13439
32.30439,-100.1956
32.2953,-100.13979
32.28669,-100.15979
32.28719,-100.11499
32.2879,-100.14919
32.29519,-100.16929
32.3056,-100.20749
32.30319,-100.17049
32.29549,-100.1321
32.2879,-100.14619
32.30359,-100.17839
32.2869,-100.1555
32.2879,-100.14029
32.2883,-100.12349
32.29519,-100.17209
32.28669,-100.18259
32.28679,-100.17369
32.28779,-100.11209
32.2968,-100.2012
32.28729,-100.10299
32.2879,-100.1433
32.29499,-100.15479
32.2939,-100.10809
32.29559,-100.12909
32.28669,-100.17959
32.29699,-100.18979
32.2949,-100.11369
32.3201,-100.15589
32.29799,-100.08629
32.30479,-100.09259
32.30589,-100.13189
32.32529,-100.1471
32.3187,-100.15099
32.29849,-100.06089
32.30999,-100.11849
32.31295,-100.09628
32.31289,-100.0939
32.30549,-100.11099
32.3122,-100.14479
32.30529,-100.09799
32.3015,-100.16689
32.30549,-100.10579
32.3043,-100.14669
32.3057,-100.08999
32.31059,-100.16579
32.29739,-100.09349
32.30899,-100.1163
32.31229,-100.15199
32.30159,-100.16399
32.30339,-100.15689
32.3113,-100.16069
32.31142,-100.06356
32.31157,-100.0613
32.30579,-100.13899
32.30359,-100.11429
32.3191,-100.14879
32.29799,-100.05869
32.30549,-100.10069
32.3047,-100.12299
32.31059,-100.16299
32.30459,-100.14409
32.29799,-100.08369
32.31108,-100.14689
32.3057,-100.13449
32.3019,-100.15989
32.2968,-100.09069
32.3112,-100.08869
32.3057,-100.1294
32.30359,-100.15429
32.31256,-100.09148
32.3047,-100.0958
32.31089,-100.08589
32.31299,-100.14229
32.3117,-100.14939
32.31892,-100.15349
32.32503,-100.14989
32.3042,-100.14899
32.29709,-100.05609
32.30441,-100.15177
32.3052,-100.05959
32.31189,-100.15479
32.3051,-100.05409
32.31319,-100.13159
32.30489,-100.0631
32.30549,-100.10329
32.30549,-100.10839
32.31299,-100.1293
32.3126,-100.13969
32.30449,-100.14129
32.9241,-101.56109
32.93359,-101.58819
32.91729,-101.59909
32.9152,-101.56579
32.95309,-101.59239
32.9077,-101.57039
32.9362,-101.61379
32.95969,-101.57849
32.92199,-101.57789
32.90419,-101.58899
32.9385,-101.60839
32.91869,-101.60509
32.91679,-101.59699
32.90699,-101.56849
32.90699,-101.59889
32.9087,-101.60489
32.9433,-101.58649
32.89599,-101.59609
32.9101,-101.57829
32.90759,-101.60089
32.92489,-101.58999
32.91829,-101.60309
32.92429,-101.54149
32.92199,-101.55299
32.91919,-101.60709
32.961,-101.60219
32.9484,-101.56539
32.93459,-101.59219
32.95216,-101.57945
32.94019,-101.57439
32.93309,-101.58619
32.95939,-101.56799
32.89209,-101.58219
32.90929,-101.60689
32.9511,-101.57539
32.9036,-101.58699
32.95219,-101.53739
32.91629,-101.59499
32.9139,-101.58489
32.93679,-101.55129
32.91579,-101.593
32.94069,-101.57649
32.92349,-101.58389
32.95269,-101.58139
32.89479,-101.59219
32.95449,-101.55039
32.9293,-101.56999
32.95319,-101.53479
32.92099,-101.54899
32.92139,-101.55099
32.90189,-101.58449
32.91779,-101.60109
32.93959,-101.57239
32.9134,-101.58289
32.9278,-101.60209
32.94389,-101.58849
32.95829,-101.56399
32.92389,-101.58599
32.92299,-101.58189
32.89759,-101.60209
32.92979,-101.57199
32.9371,-101.61789
32.95162,-101.57744
32.95499,-101.55239
32.90479,-101.59099
32.9386,-101.56839
32.9567,-101.55839
32.9526,-101.58789
32.91439,-101.58699
32.9535,-101.54429
32.95329,-101.59459
32.92439,-101.58799
32.93699,-101.60229
32.9302,-101.57409
32.93169,-101.58009
32.95379,-101.54019
32.92249,-101.57989
32.9381,-101.56639
32.8971,-101.60009
32.94679,-101.55939
32.9447,-101.55139
32.95269,-101.58349
32.93649,-101.56039
32.89539,-101.59409
32.93539,-101.55639
32.93699,-101.56239
32.95989,-101.57219
32.9465,-101.59849
32.95279,-101.59009
32.89259,-101.58419
32.9273,-101.60009
32.8965,-101.59809
32.93409,-101.5902
32.961,-101.60449
32.9391,-101.57039
32.9236,-101.55909
32.9526,-101.58559
32.95609,-101.55639
32.9129,-101.58089
32.9083,-101.57239
32.8943,-101.5902
32.95559,-101.55439
32.93659,-101.61589
32.93799,-101.60639
32.94489,-101.59249
32.93749,-101.60439
32.95359,-101.59689
32.9231,-101.55709
32.90949,-101.57629
32.94629,-101.55739
32.92009,-101.56979
32.92149,-101.57589
32.93599,-101.55839
32.9358,-101.61179
32.9577,-101.56239
32.9428,-101.58449
32.9423,-101.58249
32.92099,-101.57389
32.9479,-101.56339
32.961,-101.61159
32.95055,-101.57341
32.95879,-101.56599
32.93509,-101.59429
32.94569,-101.55539
32.93649,-101.60029
32.93119,-101.57809
32.9418,-101.58049
32.93269,-101.58419
32.93219,-101.58209
32.9278,-101.56399
32.94439,-101.59049
32.9288,-101.56799
32.9534,-101.54219
32.95369,-101.54629
32.94539,-101.59449
32.946,-101.59649
32.9539,-101.54839
32.9013,-101.58259
32.95979,-101.57429
32.92539,-101.59199
32.94519,-101.55339
32.91539,-101.59099
32.92289,-101.54519
32.9283,-101.60409
32.92259,-101.55499
32.9283,-101.56599
32.90649,-101.59689
32.95979,-101.57639
32.9572,-101.56039
32.9307,-101.57609
32.94119,-101.57849
32.9264,-101.59609
32.89319,-101.58619
32.91489,-101.58899
32.93749,-101.56439
32.961,-101.60929
32.961,-101.60689
32.90569,-101.59499
32.92679,-101.59809
32.91589,-101.5678
32.9474,-101.56139
32.8937,-101.58819
32.94949,-101.56939
32.92049,-101.57179
32.961,-101.61399
32.9007,-101.58059
32.95989,-101.57009
32.961,-101.59979
32.91449,-101.56389
32.91969,-101.60919
32.961,-101.59739
32.90889,-101.57439
32.9259,-101.59399
32.93559,-101.59629
32.90529,-101.593
32.9082,-101.60289
32.94899,-101.56739
32.92529,-101.53819
32.93599,-101.59829
31.0884,-100.04456
31.11319,-99.96424
31.09286,-100.02181
31.09015,-99.99856
31.09016,-100.05794
31.13766,-100.04118
31.11451,-99.96059
31.10345,-100.03814
31.12972,-100.02931
31.12994,-100.0253
31.15262,-100.02508
31.15187,-100.02897
31.09982,-100.0313
31.10691,-99.98391
31.0904,-99.98673
31.09367,-99.98276
31.12256,-100.06014
31.08986,-99.99451
31.10761,-99.98003
31.14181,-100.05193
31.10172,-100.03472
31.1217,-99.97577
31.09182,-100.06139
31.08999,-100.04867
31.09083,-99.99069
31.11829,-100.02533
31.10938,-99.97665
31.1236,-99.96707
31.09173,-100.05283
31.12199,-100.05623
31.11841,-100.0332
31.09747,-100.02802
31.12006,-100.04864
31.08951,-100.00282
31.11317,-99.96821
31.09026,-100.00677
31.12264,-99.97112
31.12048,-100.05259
31.13997,-100.04515
31.15144,-100.03296
31.09504,-100.02486
31.11792,-100.02927
31.09132,-100.01824
32.30468,-100.03726
32.3052,-100.04839
32.31469,-100.00224
32.3117,-100.02059
32.30421,-100.01725
32.34376,-99.99317
32.3192,-100.01059
32.31159,-99.98609
32.30259,-100.00969
